e1f,324,"大阪シティバス","","衛門橋西詰"
e1f,327,"大阪シティバス","","地下鉄恵美須町"
e1f,328,"大阪シティバス","","地下鉄動物園前"
e1f,329,"大阪シティバス","","動物園前"
e1f,32a,"大阪シティバス","","市立大学病院前"
e1f,32c,"大阪シティバス","","大阪駅前"
e1f,32d,"大阪シティバス","","梅田新道"
e1f,32e,"大阪シティバス","","大江橋"
e1f,32f,"大阪シティバス","","淀屋橋"
e1f,33,"大阪シティバス","","長柄橋北詰"
e1f,330,"大阪シティバス","","通天閣"
e1f,331,"大阪シティバス","","日本橋東三丁目"
e1f,332,"大阪シティバス","","日東小学校"
e1f,333,"大阪シティバス","","日本橋東一丁目"
e1f,334,"大阪シティバス","","日本橋電気街"
e1f,335,"大阪シティバス","","日本橋三丁目"
e1f,336,"大阪シティバス","","黒門市場"
e1f,337,"大阪シティバス","","心斎橋"
e1f,338,"大阪シティバス","","三休橋"
e1f,339,"大阪シティバス","","心斎橋筋一丁目"
e1f,33a,"大阪シティバス","","道頓堀橋"
e1f,33b,"大阪シティバス","","戎橋"
e1f,33c,"大阪シティバス","","なんば"
e1f,33d,"大阪シティバス","","桜橋"
e1f,33e,"大阪シティバス","","堂島"
e1f,33f,"大阪シティバス","","渡辺橋"
e1f,34,"大阪シティバス","","長柄橋南詰"
e1f,340,"大阪シティバス","","肥後橋"
e1f,344,"大阪シティバス","","信濃橋"
e1f,345,"大阪シティバス","","立売堀一丁目"
e1f,346,"大阪シティバス","","新町橋"
e1f,347,"大阪シティバス","","四ツ橋"
e1f,348,"大阪シティバス","","佐野屋橋"
e1f,349,"大阪シティバス","","北堀江一丁目"
e1f,34a,"大阪シティバス","","ＪＲ難波駅前"
e1f,34b,"大阪シティバス","","賑橋"
e1f,34d,"大阪シティバス","","天満橋"
e1f,34e,"大阪シティバス","","京阪東口"
e1f,34f,"大阪シティバス","","片町"
e1f,35,"大阪シティバス","","柴島"
e1f,350,"大阪シティバス","","京橋駅前"
e1f,351,"大阪シティバス","","朝日橋"
e1f,352,"大阪シティバス","","新喜多二丁目"
e1f,353,"大阪シティバス","","新喜多大橋"
e1f,354,"大阪シティバス","","極楽橋"
e1f,356,"大阪シティバス","","寝屋川大橋"
e1f,357,"大阪シティバス","","今福鶴見南"
e1f,358,"大阪シティバス","","地下鉄今福鶴見"
e1f,35b,"大阪シティバス","","今津橋"
e1f,35c,"大阪シティバス","","今津北四丁目"
e1f,35d,"大阪シティバス","","徳庵橋"
e1f,35e,"大阪シティバス","","徳庵駅口"
e1f,35f,"大阪シティバス","","今津比枝神社前"
e1f,36,"大阪シティバス","","東淡路一丁目"
e1f,37,"大阪シティバス","","菅原"
e1f,38,"大阪シティバス","","下新庄"
e1f,39,"大阪シティバス","","上新庄"
e1f,3a,"大阪シティバス","","上新庄駅北口"
e1f,3b,"大阪シティバス","","瑞光二丁目"
e1f,3c,"大阪シティバス","","大阪経大前"
e1f,3d,"大阪シティバス","","瑞光四丁目"
e1f,3e,"大阪シティバス","","江口君堂前"
e1f,3f,"大阪シティバス","","江口橋"
e1f,4,"大阪シティバス","","淀川警察署前"
e1f,40,"大阪シティバス","","井高野南口"
e1f,400,"大阪シティバス","","放出住宅前"
